## Chart-Ready Datasets (CSV)

- Use these CSV blocks directly for plotting if needed.

### Price Timeseries (221 rows shown of 221)

```csv
timestamp,price_usd,volume_24h_usd,market_cap_usd,rsi_14,macd,macd_signal,macd_histogram,sma_50,sma_200,ema_50,ema_200,volatility_24h
2026-01-30T03:03:30.505740+00:00,HYPE,Bybit,7.9278
2026-01-30T03:03:30.505740+00:00,HYPE,Hyperliquid,10.95
2026-01-30T03:03:30.505740+00:00,HYPE,Lighter,10.512
2026-01-30T02:02:43.859469+00:00,HYPE,Binance,-10.6434
2026-01-30T02:02:43.859469+00:00,HYPE,Bybit,3.7756
2026-01-30T02:02:43.859469+00:00,HYPE,Hyperliquid,10.95
2026-01-30T02:02:43.859469+00:00,HYPE,Lighter,10.512
2026-01-30T01:13:24.068681+00:00,HYPE,Binance,-4.9746
2026-01-30T01:13:24.068681+00:00,HYPE,Bybit,10.95
2026-01-30T01:13:24.068681+00:00,HYPE,Hyperliquid,10.95
2026-01-30T01:13:24.068681+00:00,HYPE,Lighter,10.512
2026-01-30T00:07:47.339857+00:00,HYPE,Binance,-2.7156
2026-01-30T00:07:47.339857+00:00,HYPE,Bybit,10.95
2026-01-30T00:07:47.339857+00:00,HYPE,Hyperliquid,10.95
2026-01-30T00:07:47.339857+00:00,HYPE,Lighter,10.512
2026-01-29T23:03:28.204377+00:00,HYPE,Binance,-1.4071
2026-01-29T23:03:28.204377+00:00,HYPE,Bybit,-5.3994
2026-01-29T23:03:28.204377+00:00,HYPE,Hyperliquid,10.95
2026-01-29T23:03:28.204377+00:00,HYPE,Lighter,10.512
2026-01-29T22:03:28.126754+00:00,HYPE,Binance,2.5809
2026-01-29T22:03:28.126754+00:00,HYPE,Bybit,0.8453
2026-01-29T22:03:28.126754+00:00,HYPE,Hyperliquid,10.95
2026-01-29T22:03:28.126754+00:00,HYPE,Lighter,10.512
2026-01-29T21:12:49.292364+00:00,HYPE,Binance,4.7282
2026-01-29T21:12:49.292364+00:00,HYPE,Bybit,2.9883
2026-01-29T21:12:49.292364+00:00,HYPE,Hyperliquid,10.95
2026-01-29T21:12:49.292364+00:00,HYPE,Lighter,27.156
2026-01-29T20:04:20.374806+00:00,HYPE,Binance,-1.2165
2026-01-29T20:04:20.374806+00:00,HYPE,Bybit,0
2026-01-29T20:04:20.374806+00:00,HYPE,Hyperliquid,10.95
2026-01-29T20:04:20.374806+00:00,HYPE,Lighter,24.528
2026-01-29T19:10:13.641176+00:00,HYPE,Binance,-3.7153
2026-01-29T19:10:13.641176+00:00,HYPE,Bybit,-0.1599
2026-01-29T19:10:13.641176+00:00,HYPE,Hyperliquid,10.95
2026-01-29T19:10:13.641176+00:00,HYPE,Lighter,16.644
2026-01-29T18:05:12.577403+00:00,HYPE,Binance,-6.6291
2026-01-29T18:05:12.577403+00:00,HYPE,Bybit,3.4558
2026-01-29T18:05:12.577403+00:00,HYPE,Hyperliquid,10.95
2026-01-29T18:05:12.577403+00:00,HYPE,Lighter,10.512
2026-01-29T17:07:43.797027+00:00,HYPE,Binance,-8.0888
2026-01-29T17:07:43.797027+00:00,HYPE,Bybit,10.95
2026-01-29T17:07:43.797027+00:00,HYPE,Hyperliquid,10.95
2026-01-29T17:07:43.797027+00:00,HYPE,Lighter,10.512
2026-01-29T16:04:08.797029+00:00,HYPE,Binance,-13.8945
2026-01-29T16:04:08.797029+00:00,HYPE,Bybit,10.95
2026-01-29T16:04:08.797029+00:00,HYPE,Hyperliquid,10.95
2026-01-29T16:04:08.797029+00:00,HYPE,Lighter,10.512
2026-01-29T15:07:42.490855+00:00,HYPE,Binance,-21.8639
2026-01-29T15:07:42.490855+00:00,HYPE,Bybit,-5.487
2026-01-29T15:07:42.490855+00:00,HYPE,Hyperliquid,10.95
2026-01-29T15:07:42.490855+00:00,HYPE,Lighter,10.512
2026-01-29T14:13:34.394893+00:00,HYPE,Binance,-13.0086
2026-01-29T14:13:34.394893+00:00,HYPE,Bybit,-0.9297
2026-01-29T14:13:34.394893+00:00,HYPE,Hyperliquid,10.95
2026-01-29T14:13:34.394893+00:00,HYPE,Lighter,10.512
2026-01-29T13:10:14.298949+00:00,HYPE,Binance,-3.5456
2026-01-29T13:10:14.298949+00:00,HYPE,Bybit,7.4635
2026-01-29T13:10:14.298949+00:00,HYPE,Hyperliquid,10.95
2026-01-29T13:10:14.298949+00:00,HYPE,Lighter,10.512
2026-01-29T12:13:21.344231+00:00,HYPE,Binance,4.7282
2026-01-29T12:13:21.344231+00:00,HYPE,Bybit,4.5026
2026-01-29T12:13:21.344231+00:00,HYPE,Hyperliquid,10.95
2026-01-29T12:13:21.344231+00:00,HYPE,Lighter,28.032
2026-01-29T11:10:22.079178+00:00,HYPE,Binance,-5.2013
2026-01-29T11:10:22.079178+00:00,HYPE,Bybit,2.6554
2026-01-29T11:10:22.079178+00:00,HYPE,Hyperliquid,10.95
2026-01-29T11:10:22.079178+00:00,HYPE,Lighter,10.512
2026-01-29T10:03:35.412012+00:00,HYPE,Binance,-14.3062
2026-01-29T10:03:35.412012+00:00,HYPE,Bybit,-15.1088
2026-01-29T10:03:35.412012+00:00,HYPE,Hyperliquid,10.95
2026-01-29T10:03:35.412012+00:00,HYPE,Lighter,10.512
2026-01-29T09:03:31.537456+00:00,HYPE,Binance,-14.1857
2026-01-29T09:03:31.537456+00:00,HYPE,Bybit,-30.8965
2026-01-29T09:03:31.537456+00:00,HYPE,Hyperliquid,-19.2909
2026-01-29T09:03:31.537456+00:00,HYPE,Lighter,10.512
2026-01-29T08:03:38.274925+00:00,HYPE,Binance,-10.4594
2026-01-29T08:03:38.274925+00:00,HYPE,Bybit,10.95
2026-01-29T08:03:38.274925+00:00,HYPE,Hyperliquid,-7.0003
2026-01-29T08:03:38.274925+00:00,HYPE,Lighter,10.512
2026-01-29T07:02:36.832317+00:00,HYPE,Binance,-4.1227
2026-01-29T07:02:36.832317+00:00,HYPE,Bybit,-2.9215
2026-01-29T07:02:36.832317+00:00,HYPE,Hyperliquid,3.4287
2026-01-29T07:02:36.832317+00:00,HYPE,Lighter,10.512
2026-01-29T06:08:38.246944+00:00,HYPE,Binance,-7.4186
2026-01-29T06:08:38.246944+00:00,HYPE,Bybit,-4.2661
2026-01-29T06:08:38.246944+00:00,HYPE,Hyperliquid,-164.2078
2026-01-29T06:08:38.246944+00:00,HYPE,Lighter,10.512
2026-01-29T05:04:27.014115+00:00,HYPE,Binance,-11.7702
2026-01-29T05:04:27.014115+00:00,HYPE,Bybit,-0.9822
2026-01-29T05:04:27.014115+00:00,HYPE,Hyperliquid,-32.4737
2026-01-29T05:04:27.014115+00:00,HYPE,Lighter,10.512
2026-01-29T04:03:31.303301+00:00,HYPE,Binance,-17.2484
2026-01-29T04:03:31.303301+00:00,HYPE,Bybit,-11.5402
2026-01-29T04:03:31.303301+00:00,HYPE,Hyperliquid,-67.2651
2026-01-29T04:03:31.303301+00:00,HYPE,Lighter,10.512
2026-01-29T03:02:35.401757+00:00,HYPE,Binance,-18.7814
2026-01-29T03:02:35.401757+00:00,HYPE,Bybit,-26.8724
2026-01-29T03:02:35.401757+00:00,HYPE,Hyperliquid,-61.8885
2026-01-29T03:02:35.401757+00:00,HYPE,Lighter,10.512
2026-01-29T02:08:26.814374+00:00,HYPE,Binance,-11.065
2026-01-29T02:08:26.814374+00:00,HYPE,Bybit,-36.746
2026-01-29T02:08:26.814374+00:00,HYPE,Hyperliquid,-0.4512
2026-01-29T02:08:26.814374+00:00,HYPE,Lighter,10.512
2026-01-29T01:12:35.895011+00:00,HYPE,Binance,-5.1618
2026-01-29T01:12:35.895011+00:00,HYPE,Bybit,-38.6393
2026-01-29T01:12:35.895011+00:00,HYPE,Hyperliquid,1.5345
2026-01-29T01:12:35.895011+00:00,HYPE,Lighter,10.512
2026-01-29T00:07:58.454109+00:00,HYPE,Binance,-4.6154
2026-01-29T00:07:58.454109+00:00,HYPE,Bybit,10.95
2026-01-29T00:07:58.454109+00:00,HYPE,Hyperliquid,10.95
2026-01-29T00:07:58.454109+00:00,HYPE,Lighter,10.512
2026-01-28T23:03:27.142871+00:00,HYPE,Binance,-7.3047
2026-01-28T23:03:27.142871+00:00,HYPE,Bybit,-10.5427
2026-01-28T23:03:27.142871+00:00,HYPE,Hyperliquid,9.5187
2026-01-28T23:03:27.142871+00:00,HYPE,Lighter,10.512
2026-01-28T22:03:33.861923+00:00,HYPE,Binance,-9.2484
2026-01-28T22:03:33.861923+00:00,HYPE,Bybit,-8.6417
2026-01-28T22:03:33.861923+00:00,HYPE,Hyperliquid,10.95
2026-01-28T22:03:33.861923+00:00,HYPE,Lighter,10.512
2026-01-28T21:13:36.610808+00:00,HYPE,Binance,-5.4246
2026-01-28T21:13:36.610808+00:00,HYPE,Bybit,-5.9765
2026-01-28T21:13:36.610808+00:00,HYPE,Hyperliquid,-4.9176
2026-01-28T21:13:36.610808+00:00,HYPE,Lighter,10.512
2026-01-28T20:03:30.188453+00:00,HYPE,Binance,0.4106
2026-01-28T20:03:30.188453+00:00,HYPE,Bybit,6.063
2026-01-28T20:03:30.188453+00:00,HYPE,Hyperliquid,-85.2647
2026-01-28T20:03:30.188453+00:00,HYPE,Lighter,10.512
2026-01-28T19:13:34.018522+00:00,HYPE,Binance,0.0953
2026-01-28T19:13:34.018522+00:00,HYPE,Bybit,10.95
2026-01-28T19:13:34.018522+00:00,HYPE,Hyperliquid,10.95
2026-01-28T19:13:34.018522+00:00,HYPE,Lighter,10.512
2026-01-28T18:04:33.965817+00:00,HYPE,Binance,-2.8251
2026-01-28T18:04:33.965817+00:00,HYPE,Bybit,10.4441
2026-01-28T18:04:33.965817+00:00,HYPE,Hyperliquid,10.95
2026-01-28T18:04:33.965817+00:00,HYPE,Lighter,10.512
2026-01-28T17:07:55.556508+00:00,HYPE,Binance,-2.5207
2026-01-28T17:07:55.556508+00:00,HYPE,Bybit,10.95
2026-01-28T17:07:55.556508+00:00,HYPE,Hyperliquid,10.95
2026-01-28T17:07:55.556508+00:00,HYPE,Lighter,10.512
2026-01-28T16:14:13.679474+00:00,HYPE,Binance,1.6743
2026-01-28T16:14:13.679474+00:00,HYPE,Bybit,10.95
2026-01-28T16:14:13.679474+00:00,HYPE,Hyperliquid,10.95
2026-01-28T16:14:13.679474+00:00,HYPE,Lighter,10.512
2026-01-28T15:02:33.200584+00:00,HYPE,Binance,4.4205
2026-01-28T15:02:33.200584+00:00,HYPE,Bybit,-3.6431
2026-01-28T15:02:33.200584+00:00,HYPE,Hyperliquid,-10.9494
2026-01-28T15:02:33.200584+00:00,HYPE,Lighter,10.512
2026-01-28T14:08:36.334777+00:00,HYPE,Binance,5.475
2026-01-28T14:08:36.334777+00:00,HYPE,Bybit,-1.4772
2026-01-28T14:08:36.334777+00:00,HYPE,Hyperliquid,10.95
2026-01-28T14:08:36.334777+00:00,HYPE,Lighter,24.528
2026-01-28T13:10:18.228407+00:00,HYPE,Binance,5.475
2026-01-28T13:10:18.228407+00:00,HYPE,Bybit,2.0717
2026-01-28T13:10:18.228407+00:00,HYPE,Hyperliquid,-5.3081
2026-01-28T13:10:18.228407+00:00,HYPE,Lighter,22.776
2026-01-28T12:08:40.717807+00:00,HYPE,Binance,5.475
2026-01-28T12:08:40.717807+00:00,HYPE,Bybit,4.1741
2026-01-28T12:08:40.717807+00:00,HYPE,Hyperliquid,10.95
2026-01-28T12:08:40.717807+00:00,HYPE,Lighter,10.512
2026-01-28T11:10:17.782316+00:00,HYPE,Binance,5.475
2026-01-28T11:10:17.782316+00:00,HYPE,Bybit,1.2888
2026-01-28T11:10:17.782316+00:00,HYPE,Hyperliquid,4.5174
2026-01-28T11:10:17.782316+00:00,HYPE,Lighter,10.512
2026-01-28T10:13:28.688896+00:00,HYPE,Binance,5.475
2026-01-28T10:13:28.688896+00:00,HYPE,Bybit,4.887
2026-01-28T10:13:28.688896+00:00,HYPE,Hyperliquid,-4.5109
2026-01-28T10:13:28.688896+00:00,HYPE,Lighter,10.512
2026-01-28T09:13:37.715584+00:00,HYPE,Binance,5.475
2026-01-28T09:13:37.715584+00:00,HYPE,Bybit,10.95
2026-01-28T09:13:37.715584+00:00,HYPE,Hyperliquid,10.95
2026-01-28T09:13:37.715584+00:00,HYPE,Lighter,10.512
2026-01-28T08:03:36.668077+00:00,HYPE,Binance,5.475
2026-01-28T08:03:36.668077+00:00,HYPE,Bybit,10.95
2026-01-28T08:03:36.668077+00:00,HYPE,Hyperliquid,10.95
2026-01-28T08:03:36.668077+00:00,HYPE,Lighter,10.512
2026-01-28T07:13:33.428982+00:00,HYPE,Binance,5.475
2026-01-28T07:13:33.428982+00:00,HYPE,Bybit,0.4468
2026-01-28T07:13:33.428982+00:00,HYPE,Hyperliquid,10.95
2026-01-28T07:13:33.428982+00:00,HYPE,Lighter,10.512
2026-01-28T06:06:19.793115+00:00,HYPE,Binance,2.3772
2026-01-28T06:06:19.793115+00:00,HYPE,Bybit,-4.3636
2026-01-28T06:06:19.793115+00:00,HYPE,Hyperliquid,10.95
2026-01-28T06:06:19.793115+00:00,HYPE,Lighter,10.512
2026-01-28T05:04:26.280741+00:00,HYPE,Binance,3.6266
2026-01-28T05:04:26.280741+00:00,HYPE,Bybit,-17.9799
2026-01-28T05:04:26.280741+00:00,HYPE,Hyperliquid,10.95
2026-01-28T05:04:26.280741+00:00,HYPE,Lighter,2.628
2026-01-28T04:03:32.253750+00:00,HYPE,Binance,5.475
2026-01-28T04:03:32.253750+00:00,HYPE,Bybit,-28.5729
2026-01-28T04:03:32.253750+00:00,HYPE,Hyperliquid,10.95
2026-01-28T04:03:32.253750+00:00,HYPE,Lighter,0.876
2026-01-28T03:03:36.157692+00:00,HYPE,Binance,2.3685
2026-01-28T03:03:36.157692+00:00,HYPE,Bybit,-37.7512
2026-01-28T03:03:36.157692+00:00,HYPE,Hyperliquid,-31.5766
2026-01-28T03:03:36.157692+00:00,HYPE,Lighter,-71.832
2026-01-28T02:02:39.872954+00:00,HYPE,Binance,0.588
2026-01-28T02:02:39.872954+00:00,HYPE,Bybit,-31.5787
2026-01-28T02:02:39.872954+00:00,HYPE,Hyperliquid,10.95
2026-01-28T02:02:39.872954+00:00,HYPE,Lighter,-16.644
2026-01-28T01:03:33.152975+00:00,HYPE,Binance,-7.9366
2026-01-28T01:03:33.152975+00:00,HYPE,Bybit,-10.0182
2026-01-28T01:03:33.152975+00:00,HYPE,Hyperliquid,-27.7007
2026-01-28T01:03:33.152975+00:00,HYPE,Lighter,10.512
2026-01-28T00:02:45.275988+00:00,HYPE,Binance,-11.3124
2026-01-28T00:02:45.275988+00:00,HYPE,Bybit,10.95
2026-01-28T00:02:45.275988+00:00,HYPE,Hyperliquid,7.4301
2026-01-28T00:02:45.275988+00:00,HYPE,Lighter,0.876
2026-01-27T23:03:31.723479+00:00,HYPE,Binance,-17.0721
2026-01-27T23:03:31.723479+00:00,HYPE,Bybit,-28.8784
2026-01-27T23:03:31.723479+00:00,HYPE,Hyperliquid,-28.1964
2026-01-27T23:03:31.723479+00:00,HYPE,Lighter,10.512
2026-01-27T22:03:36.087227+00:00,HYPE,Binance,-13.8222
2026-01-27T22:03:36.087227+00:00,HYPE,Bybit,-29.0416
2026-01-27T22:03:36.087227+00:00,HYPE,Hyperliquid,10.95
2026-01-27T22:03:36.087227+00:00,HYPE,Lighter,9.636
2026-01-27T21:13:41.400282+00:00,HYPE,Binance,-11.4154
2026-01-27T21:13:41.400282+00:00,HYPE,Bybit,-27.5425
2026-01-27T21:13:41.400282+00:00,HYPE,Hyperliquid,-12.5272
2026-01-27T21:13:41.400282+00:00,HYPE,Lighter,-9.636
2026-01-27T20:02:55.111482+00:00,HYPE,Binance,-5.786
2026-01-27T20:02:55.111482+00:00,HYPE,Bybit,-19.1592
2026-01-27T20:02:55.111482+00:00,HYPE,Hyperliquid,-20.9351
2026-01-27T20:02:55.111482+00:00,HYPE,Lighter,-15.768
2026-01-27T19:13:29.282440+00:00,HYPE,Binance,5.475
2026-01-27T19:13:29.282440+00:00,HYPE,Bybit,-13.4948
2026-01-27T19:13:29.282440+00:00,HYPE,Hyperliquid,-7.1003
2026-01-27T19:13:29.282440+00:00,HYPE,Lighter,10.512
2026-01-27T18:10:25.170354+00:00,HYPE,Binance,5.475
2026-01-27T18:10:25.170354+00:00,HYPE,Bybit,3.1218
2026-01-27T18:10:25.170354+00:00,HYPE,Hyperliquid,10.95
2026-01-27T18:10:25.170354+00:00,HYPE,Lighter,-4.38
2026-01-27T17:02:39.285792+00:00,HYPE,Binance,5.475
2026-01-27T17:02:39.285792+00:00,HYPE,Bybit,10.95
2026-01-27T17:02:39.285792+00:00,HYPE,Hyperliquid,-58.6958
2026-01-27T17:02:39.285792+00:00,HYPE,Lighter,10.512
2026-01-27T16:03:34.409415+00:00,HYPE,Binance,5.475
2026-01-27T16:03:34.409415+00:00,HYPE,Bybit,10.95
2026-01-27T16:03:34.409415+00:00,HYPE,Hyperliquid,10.95
2026-01-27T16:03:34.409415+00:00,HYPE,Lighter,10.512
2026-01-27T15:02:40.659277+00:00,HYPE,Binance,5.475
2026-01-27T15:02:40.659277+00:00,HYPE,Bybit,10.95
2026-01-27T15:02:40.659277+00:00,HYPE,Hyperliquid,10.95
2026-01-27T15:02:40.659277+00:00,HYPE,Lighter,10.512
2026-01-27T14:03:45.730517+00:00,HYPE,Binance,5.475
2026-01-27T14:03:45.730517+00:00,HYPE,Bybit,10.95
2026-01-27T14:03:45.730517+00:00,HYPE,Hyperliquid,10.95
2026-01-27T14:03:45.730517+00:00,HYPE,Lighter,10.512
2026-01-27T13:02:44.162205+00:00,HYPE,Binance,5.475
2026-01-27T13:02:44.162205+00:00,HYPE,Bybit,10.95
2026-01-27T13:02:44.162205+00:00,HYPE,Hyperliquid,10.95
2026-01-27T13:02:44.162205+00:00,HYPE,Lighter,10.512
2026-01-27T12:02:51.757543+00:00,HYPE,Binance,5.475
2026-01-27T12:02:51.757543+00:00,HYPE,Bybit,10.95
2026-01-27T12:02:51.757543+00:00,HYPE,Hyperliquid,10.95
2026-01-27T12:02:51.757543+00:00,HYPE,Lighter,10.512
2026-01-27T11:02:38.981458+00:00,HYPE,Binance,5.475
2026-01-27T11:02:38.981458+00:00,HYPE,Bybit,10.95
2026-01-27T11:02:38.981458+00:00,HYPE,Hyperliquid,71.3672
2026-01-27T11:02:38.981458+00:00,HYPE,Lighter,10.512
2026-01-27T10:02:43.268819+00:00,HYPE,Binance,5.475
2026-01-27T10:02:43.268819+00:00,HYPE,Bybit,10.95
2026-01-27T10:02:43.268819+00:00,HYPE,Hyperliquid,20.7795
2026-01-27T10:02:43.268819+00:00,HYPE,Lighter,10.512
2026-01-27T09:03:38.785336+00:00,HYPE,Binance,5.475
2026-01-27T09:03:38.785336+00:00,HYPE,Bybit,10.95
2026-01-27T09:03:38.785336+00:00,HYPE,Hyperliquid,10.95
2026-01-27T09:03:38.785336+00:00,HYPE,Lighter,21.024
2026-01-27T08:03:48.425941+00:00,HYPE,Binance,5.475
2026-01-27T08:03:48.425941+00:00,HYPE,Bybit,10.95
2026-01-27T08:03:48.425941+00:00,HYPE,Hyperliquid,10.95
2026-01-27T08:03:48.425941+00:00,HYPE,Lighter,29.784
2026-01-27T07:13:39.471200+00:00,HYPE,Binance,4.2037
2026-01-27T07:13:39.471200+00:00,HYPE,Bybit,10.95
2026-01-27T07:13:39.471200+00:00,HYPE,Hyperliquid,10.95
2026-01-27T07:13:39.471200+00:00,HYPE,Lighter,10.512
2026-01-27T05:16:01.647903+00:00,HYPE,Binance,5.475
2026-01-27T05:16:01.647903+00:00,HYPE,Bybit,3.642
2026-01-27T05:16:01.647903+00:00,HYPE,Hyperliquid,10.95
2026-01-27T05:16:01.647903+00:00,HYPE,Lighter,10.512
2026-01-27T04:03:30.938046+00:00,HYPE,Binance,5.475
2026-01-27T04:03:30.938046+00:00,HYPE,Bybit,-2.0597
2026-01-27T04:03:30.938046+00:00,HYPE,Hyperliquid,10.95
2026-01-27T04:03:30.938046+00:00,HYPE,Lighter,10.512
2026-01-27T03:02:42.076749+00:00,HYPE,Binance,5.475
2026-01-27T03:02:42.076749+00:00,HYPE,Bybit,-6.0247
2026-01-27T03:02:42.076749+00:00,HYPE,Hyperliquid,10.95
2026-01-27T03:02:42.076749+00:00,HYPE,Lighter,10.512
2026-01-27T02:08:47.507578+00:00,HYPE,Binance,5.475
2026-01-27T02:08:47.507578+00:00,HYPE,Bybit,3.6266
2026-01-27T02:08:47.507578+00:00,HYPE,Hyperliquid,10.95
2026-01-27T02:08:47.507578+00:00,HYPE,Lighter,10.512
2026-01-27T01:08:30.061640+00:00,HYPE,Binance,5.475
2026-01-27T01:08:30.061640+00:00,HYPE,Bybit,10.95
2026-01-27T01:08:30.061640+00:00,HYPE,Hyperliquid,10.95
2026-01-27T01:08:30.061640+00:00,HYPE,Lighter,10.512
2026-01-27T00:08:17.071861+00:00,HYPE,Binance,5.475
2026-01-27T00:08:17.071861+00:00,HYPE,Bybit,10.95
2026-01-27T00:08:17.071861+00:00,HYPE,Hyperliquid,10.95
2026-01-27T00:08:17.071861+00:00,HYPE,Lighter,10.512
2026-01-26T23:13:25.619231+00:00,HYPE,Binance,5.475
2026-01-26T23:13:25.619231+00:00,HYPE,Bybit,10.95
2026-01-26T23:13:25.619231+00:00,HYPE,Hyperliquid,10.95
2026-01-26T23:13:25.619231+00:00,HYPE,Lighter,10.512
2026-01-26T22:08:36.328904+00:00,HYPE,Binance,5.475
2026-01-26T22:08:36.328904+00:00,HYPE,Bybit,10.95
2026-01-26T22:08:36.328904+00:00,HYPE,Hyperliquid,11.9429
2026-01-26T22:08:36.328904+00:00,HYPE,Lighter,41.172
2026-01-26T21:03:30.563420+00:00,HYPE,Binance,5.475
2026-01-26T21:03:30.563420+00:00,HYPE,Bybit,10.95
2026-01-26T21:03:30.563420+00:00,HYPE,Hyperliquid,10.95
2026-01-26T21:03:30.563420+00:00,HYPE,Lighter,50.808
2026-01-26T20:03:17.861300+00:00,HYPE,Binance,5.475
2026-01-26T20:03:17.861300+00:00,HYPE,Bybit,10.95
2026-01-26T20:03:17.861300+00:00,HYPE,Hyperliquid,10.95
2026-01-26T20:03:17.861300+00:00,HYPE,Lighter,155.052
2026-01-26T19:07:45.397477+00:00,HYPE,Binance,5.475
2026-01-26T19:07:45.397477+00:00,HYPE,Bybit,10.95
2026-01-26T19:07:45.397477+00:00,HYPE,Hyperliquid,10.95
2026-01-26T19:07:45.397477+00:00,HYPE,Lighter,10.512
2026-01-26T18:09:08.539883+00:00,HYPE,Binance,5.475
2026-01-26T18:09:08.539883+00:00,HYPE,Bybit,10.95
2026-01-26T18:09:08.539883+00:00,HYPE,Hyperliquid,10.95
2026-01-26T18:09:08.539883+00:00,HYPE,Lighter,10.512
2026-01-26T17:13:33.186480+00:00,HYPE,Binance,5.475
2026-01-26T17:13:33.186480+00:00,HYPE,Bybit,10.95
2026-01-26T17:13:33.186480+00:00,HYPE,Hyperliquid,10.95
2026-01-26T17:13:33.186480+00:00,HYPE,Lighter,10.512
2026-01-26T16:07:43.652160+00:00,HYPE,Binance,5.475
2026-01-26T16:07:43.652160+00:00,HYPE,Bybit,10.95
2026-01-26T16:07:43.652160+00:00,HYPE,Hyperliquid,10.95
2026-01-26T16:07:43.652160+00:00,HYPE,Lighter,10.512
2026-01-26T15:13:36.793644+00:00,HYPE,Binance,5.475
2026-01-26T15:13:36.793644+00:00,HYPE,Bybit,10.95
2026-01-26T15:13:36.793644+00:00,HYPE,Hyperliquid,10.95
2026-01-26T15:13:36.793644+00:00,HYPE,Lighter,10.512
2026-01-26T14:02:36.728226+00:00,HYPE,Binance,5.475
2026-01-26T14:02:36.728226+00:00,HYPE,Bybit,10.95
2026-01-26T14:02:36.728226+00:00,HYPE,Hyperliquid,10.95
2026-01-26T14:02:36.728226+00:00,HYPE,Lighter,10.512
2026-01-26T13:12:49.613247+00:00,HYPE,Binance,5.475
2026-01-26T13:12:49.613247+00:00,HYPE,Bybit,10.95
2026-01-26T13:12:49.613247+00:00,HYPE,Hyperliquid,18.3271
2026-01-26T13:12:49.613247+00:00,HYPE,Lighter,10.512
2026-01-26T12:13:26.968036+00:00,HYPE,Binance,5.475
2026-01-26T12:13:26.968036+00:00,HYPE,Bybit,10.95
2026-01-26T12:13:26.968036+00:00,HYPE,Hyperliquid,19.9794
2026-01-26T12:13:26.968036+00:00,HYPE,Lighter,10.512
2026-01-26T11:03:37.235426+00:00,HYPE,Binance,5.475
2026-01-26T11:03:37.235426+00:00,HYPE,Bybit,10.95
2026-01-26T11:03:37.235426+00:00,HYPE,Hyperliquid,67.3754
2026-01-26T11:03:37.235426+00:00,HYPE,Lighter,10.512
2026-01-26T10:02:36.530247+00:00,HYPE,Binance,5.475
2026-01-26T10:02:36.530247+00:00,HYPE,Bybit,10.95
2026-01-26T10:02:36.530247+00:00,HYPE,Hyperliquid,37.0552
2026-01-26T10:02:36.530247+00:00,HYPE,Lighter,10.512
2026-01-26T09:13:39.316712+00:00,HYPE,Binance,5.475
2026-01-26T09:13:39.316712+00:00,HYPE,Bybit,5.3644
2026-01-26T09:13:39.316712+00:00,HYPE,Hyperliquid,10.95
2026-01-26T09:13:39.316712+00:00,HYPE,Lighter,10.512
2026-01-26T08:08:30.901958+00:00,HYPE,Binance,5.475
2026-01-26T08:08:30.901958+00:00,HYPE,Bybit,10.95
2026-01-26T08:08:30.901958+00:00,HYPE,Hyperliquid,10.95
2026-01-26T08:08:30.901958+00:00,HYPE,Lighter,10.512
```

### Funding Timeseries Aggregate (164 timestamps)

```csv
timestamp,avg_rate_annualized_pct
2026-01-26T08:08:30.901958+00:00,9.47175
2026-01-26T09:13:39.316712+00:00,8.07535
2026-01-26T10:02:36.530247+00:00,15.99805
2026-01-26T11:03:37.235426+00:00,23.5781
2026-01-26T12:13:26.968036+00:00,11.7291
2026-01-26T13:12:49.613247+00:00,11.316025
2026-01-26T14:02:36.728226+00:00,9.47175
2026-01-26T15:13:36.793644+00:00,9.47175
2026-01-26T16:07:43.652160+00:00,9.47175
2026-01-26T17:13:33.186480+00:00,9.47175
2026-01-26T18:09:08.539883+00:00,9.47175
2026-01-26T19:07:45.397477+00:00,9.47175
2026-01-26T20:03:17.861300+00:00,45.60675
2026-01-26T21:03:30.563420+00:00,19.54575
2026-01-26T22:08:36.328904+00:00,17.384975
2026-01-26T23:13:25.619231+00:00,9.47175
2026-01-27T00:08:17.071861+00:00,9.47175
2026-01-27T01:08:30.061640+00:00,9.47175
2026-01-27T02:08:47.507578+00:00,7.6409
2026-01-27T03:02:42.076749+00:00,5.228075
2026-01-27T04:03:30.938046+00:00,6.219325
2026-01-27T05:16:01.647903+00:00,7.64475
2026-01-27T07:13:39.471200+00:00,9.153925
2026-01-27T08:03:48.425941+00:00,14.28975
2026-01-27T09:03:38.785336+00:00,12.09975
2026-01-27T10:02:43.268819+00:00,11.929125
2026-01-27T11:02:38.981458+00:00,24.57605
2026-01-27T12:02:51.757543+00:00,9.47175
2026-01-27T13:02:44.162205+00:00,9.47175
2026-01-27T14:03:45.730517+00:00,9.47175
2026-01-27T15:02:40.659277+00:00,9.47175
2026-01-27T16:03:34.409415+00:00,9.47175
2026-01-27T17:02:39.285792+00:00,-7.9397
2026-01-27T18:10:25.170354+00:00,3.7917
2026-01-27T19:13:29.282440+00:00,-1.152025
2026-01-27T20:02:55.111482+00:00,-15.412075
2026-01-27T21:13:41.400282+00:00,-15.280275
2026-01-27T22:03:36.087227+00:00,-5.56945
2026-01-27T23:03:31.723479+00:00,-15.908725
2026-01-28T00:02:45.275988+00:00,1.985925
2026-01-28T01:03:33.152975+00:00,-8.785875
2026-01-28T02:02:39.872954+00:00,-9.171175
